type_content,type_social,type_calendar,type_forum,type_wiki,type_poll,type_other,owner_type_organization,owner_type_space,owner_influence,number_of_likes,number_of_comments,reactivity,is_mentions_me,is_mentions_connections,is_commented_by_me,is_commented_by_connetions,is_liked_by_me,is_liked_by_connections,poster_id,poster_gender_male,poster_gender_female,poster_is_employee,poster_is_lead,poster_is_in_connections,poster_focus_engineering,poster_focus_sales,poster_focus_marketing,poster_focus_management,poster_focus_financial,poster_focus_other,poster_influence,participant1_id,participant1_conversed,participant1_favored,participant1_gender_male,participant1_gender_female,participant1_is_employee,participant1_is_lead,participant1_is_in_connections,participant1_focus_engineering,participant1_focus_sales,participant1_focus_marketing,participant1_focus_management,participant1_focus_financial,participant1_focus_other,participant1_influence,participant2_id,participant2_conversed,participant2_favored,participant2_gender_male,participant2_gender_female,participant2_is_employee,participant2_is_lead,participant2_is_in_connections,participant2_focus_engineering,participant2_focus_sales,participant2_focus_marketing,participant2_focus_management,participant2_focus_financial,participant2_focus_other,participant2_influence,participant3_id,participant3_conversed,participant3_favored,participant3_gender_male,participant3_gender_female,participant3_is_employee,participant3_is_lead,participant3_is_in_connections,participant3_focus_engineering,participant3_focus_sales,participant3_focus_marketing,participant3_focus_management,participant3_focus_financial,participant3_focus_other,participant3_influence,participant4_id,participant4_conversed,participant4_favored,participant4_gender_male,participant4_gender_female,participant4_is_employee,participant4_is_lead,participant4_is_in_connections,participant4_focus_engineering,participant4_focus_sales,participant4_focus_marketing,participant4_focus_management,participant4_focus_financial,participant4_focus_other,participant4_influence,participant5_id,participant5_conversed,participant5_favored,participant5_gender_male,participant5_gender_female,participant5_is_employee,participant5_is_lead,participant5_is_in_connections,participant5_focus_engineering,participant5_focus_sales,participant5_focus_marketing,participant5_focus_management,participant5_focus_financial,participant5_focus_other,participant5_influence,rank
0,0,0,0,0,0,1,0,1,1,24,3,0.382551,0,1,0,1,0,1,109375,1,0,1,0,1,0,0,1,0,0,0,0.99998,20,1,0,0,1,1,0,1,0,0,1,0,0,0,0.99995,62,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99997,109375,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99998,120728,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99959,51,0,1,0,1,1,0,1,0,0,1,0,0,0,0.99999,0.97383
0,0,0,0,0,0,1,0,1,0.1,0,0,0,0,0,0,0,0,0,62,1,0,1,0,1,0,0,1,0,0,0,0.99997,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3089,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3084,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.4475
0,0,0,0,0,0,1,0,1,0.99763,0,0,0,0,0,0,0,0,0,146,1,0,1,0,1,0,0,1,0,0,0,1,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3089,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3084,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.44751
0,0,0,0,0,0,1,0,1,0.99763,0,0,0,0,0,0,0,0,0,146,1,0,1,0,1,0,0,1,0,0,0,1,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3089,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3084,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.44751
0,0,0,0,0,0,1,0,1,0.99763,5,1,0,0,0,0,1,0,1,146,1,0,1,0,1,0,0,1,0,0,0,1,146,1,0,1,0,1,0,1,0,0,1,0,0,0,1,109375,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99998,5,0,1,1,0,1,0,1,0,0,1,0,0,0,1,119825,0,1,1,0,1,0,0,0,0,0,0,0,1,0.99875,38,0,1,0,1,1,0,1,0,0,1,0,0,0,0.99999,0.97013
0,0,0,1,0,0,0,0,1,0.1,0,3,0,0,0,0,1,0,0,119004,1,0,0,0,0,0,0,0,0,0,1,0.0099,13659,1,0,1,0,0,0,0,0,0,0,0,0,1,0.99999,116107,1,0,1,0,0,0,1,0,0,0,0,0,1,0.99991,119004,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0099,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.85392
0,0,0,1,0,0,0,0,1,1,0,3,1,0,0,0,1,0,0,11,1,0,1,0,1,0,0,1,0,0,0,1,13659,1,0,1,0,0,0,0,0,0,0,0,0,1,0.99999,109375,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99998,11,1,0,1,0,1,0,1,0,0,1,0,0,0,1,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.94635
0,0,0,1,0,0,0,0,1,0.1,0,2,0,0,0,0,1,0,0,119004,1,0,0,0,0,0,0,0,0,0,1,0.0099,116107,1,0,1,0,0,0,1,0,0,0,0,0,1,0.99991,119004,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0099,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.69729
0,0,0,0,0,0,1,1,0,0.96434,3,2,0,0,0,0,1,0,1,109375,1,0,1,0,1,0,0,1,0,0,0,0.99998,111056,1,0,1,0,1,0,1,1,0,0,0,0,0,0.9999,146,1,0,1,0,1,0,1,0,0,1,0,0,0,1,110401,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99997,17,0,1,0,1,1,0,1,0,0,1,0,0,0,1,120731,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99998,0.97207
0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,38,0,1,1,0,1,0,0,1,0,0,0,0.99999,51,1,0,0,1,1,0,1,0,0,1,0,0,0,0.99999,120731,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99998,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.90575
0,0,0,0,0,0,1,0,1,1,5,0,1,0,0,0,0,0,1,10,1,0,1,0,1,0,0,1,0,0,0,1,17,0,1,0,1,1,0,1,0,0,1,0,0,0,1,120731,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99998,5,0,1,1,0,1,0,1,0,0,1,0,0,0,1,121,0,1,1,0,1,0,1,0,0,1,0,0,0,1,141,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0.968
0,0,0,0,0,0,1,0,1,0.99763,1,1,0,0,0,0,1,0,0,109375,1,0,1,0,1,0,0,1,0,0,0,0.99998,109375,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99998,72,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99992,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.90574
0,0,0,0,0,0,1,0,1,0.99763,6,2,0,0,0,0,1,0,1,146,1,0,1,0,1,0,0,1,0,0,0,1,5,1,0,1,0,1,0,1,0,0,1,0,0,0,1,146,1,0,1,0,1,0,1,0,0,1,0,0,0,1,17,0,1,0,1,1,0,1,0,0,1,0,0,0,1,109375,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99998,117184,0,1,1,0,1,0,0,0,0,0,0,0,1,0.99981,0.97207
0,0,0,0,0,0,1,0,1,0.99763,1,1,0,0,0,0,1,0,0,146,1,0,1,0,1,0,0,1,0,0,0,1,146,1,0,1,0,1,0,1,0,0,1,0,0,0,1,72,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99992,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.90575
0,0,0,0,0,0,1,0,1,0.99763,4,2,0,0,0,0,1,0,1,146,1,0,1,0,1,0,0,1,0,0,0,1,146,1,0,1,0,1,0,1,0,0,1,0,0,0,1,5,1,0,1,0,1,0,1,0,0,1,0,0,0,1,109375,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99998,119825,0,1,1,0,1,0,0,0,0,0,0,0,1,0.99875,72,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99992,0.97207
0,0,0,0,0,0,1,0,1,0.1,0,1,0,0,0,0,1,0,0,46,1,0,0,0,1,0,0,0,0,0,1,0.08257,46,1,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3089,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.35916
0,0,0,0,0,0,1,1,0,0.1,0,0,0,0,0,0,0,0,0,122925,1,0,0,0,1,0,0,1,0,0,0,0.66216,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3089,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3084,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.26207
0,0,0,0,0,0,1,0,1,1,28,1,1,0,0,0,1,1,1,5,1,0,1,0,1,0,0,1,0,0,0,1,5,1,0,1,0,1,0,1,0,0,1,0,0,0,1,120731,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99998,17,0,1,0,1,1,0,1,0,0,1,0,0,0,1,33,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99999,51,0,1,0,1,1,0,1,0,0,1,0,0,0,0.99999,0.97617
0,0,0,0,0,0,1,0,1,0.5,1,0,0,0,0,0,0,0,0,33,1,0,1,0,1,0,0,1,0,0,0,0.99999,120731,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99998,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3089,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.7191
0,0,0,0,0,0,1,0,1,1,5,0,1,0,0,0,0,0,1,141,1,0,1,0,0,0,0,1,0,0,0,1,106529,0,1,1,0,1,0,1,0,0,0,0,0,1,0.99996,120731,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99998,17,0,1,0,1,1,0,1,0,0,1,0,0,0,1,116578,0,1,0,1,1,0,1,0,0,0,0,0,1,0.99984,121,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0.968
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,108639,1,0,1,0,1,0,0,1,0,0,0,0.99997,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3089,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3084,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.6923
0,0,0,0,0,0,1,0,1,1,8,4,1,0,1,0,1,0,1,109375,1,0,1,0,1,0,0,1,0,0,0,0.99998,109375,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99998,19,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99999,62,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99997,72,1,0,1,0,1,0,0,0,0,1,0,0,0,0.99992,146,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.97688
0,0,0,1,0,0,0,0,1,1,7,4,0.310841819,0,0,0,1,0,1,17,0,1,1,0,1,0,0,1,0,0,0,1,13659,1,0,1,0,0,0,0,0,0,0,0,0,1,0.99999,146,1,0,1,0,1,0,1,0,0,1,0,0,0,1,16,1,0,1,0,1,0,1,0,0,0,0,0,1,0.99999,72,1,0,1,0,1,0,0,0,0,1,0,0,0,0.99992,109375,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99998,0.97542
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,110965,1,0,1,0,0,0,0,1,0,0,0,1,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3089,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3084,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.69231
0,0,0,0,1,0,0,0,1,1,2,0,0.310841819,0,0,0,0,0,1,17,0,1,1,0,1,0,0,1,0,0,0,1,120731,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99998,146,0,1,1,0,1,0,1,0,0,1,0,0,0,1,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.92038
0,0,0,0,0,0,1,0,1,1,0,3,0.51,0,1,0,1,0,0,122193,1,0,1,0,0,0,0,1,0,0,0,0.99976,7,1,0,1,0,1,0,1,0,0,1,0,0,0,1,108025,1,0,1,0,1,0,0,0,0,1,0,0,0,1,122193,1,0,1,0,1,0,0,0,0,1,0,0,0,0.99976,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.94634
0,0,0,0,0,0,1,0,1,1,2,1,1,0,0,0,1,0,1,117086,1,0,0,0,0,0,0,0,0,0,1,0.99981,4,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99999,120731,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99998,111056,0,1,1,0,1,0,1,1,0,0,0,0,0,0.9999,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.94869
0,0,0,0,1,0,0,0,1,0.98423,1,0,0,0,0,0,0,0,0,75,1,0,1,0,1,0,0,1,0,0,0,0.99999,120731,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99998,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3089,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.7191
0,0,0,0,0,0,1,0,1,1,44,13,0.51,0,1,0,1,0,1,66,1,0,1,0,1,0,0,0,0,0,1,0.99999,17,1,0,0,1,1,0,1,0,0,1,0,0,0,1,116107,1,0,1,0,0,0,1,0,0,0,0,0,1,0.99991,51,1,0,0,1,1,0,1,0,0,1,0,0,0,0.99999,141,1,0,1,0,1,0,0,0,0,1,0,0,0,1,107711,1,0,0,1,1,0,0,0,0,1,0,0,0,0.99996,0.97688
0,0,0,0,0,0,1,0,1,1,9,0,1,0,0,0,0,0,1,121,1,0,1,0,1,0,0,1,0,0,0,1,120731,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99998,17,0,1,0,1,1,0,1,0,0,1,0,0,0,1,66,0,1,1,0,1,0,1,0,0,0,0,0,1,0.99999,141,0,1,1,0,1,0,0,0,0,1,0,0,0,1,116578,0,1,0,1,1,0,1,0,0,0,0,0,1,0.99984,0.968
0,0,0,1,0,0,0,0,1,0.1,0,4,0,0,0,0,1,0,0,119004,1,0,0,0,0,0,0,0,0,0,1,0.0099,13659,1,0,1,0,0,0,0,0,0,0,0,0,1,0.99999,116379,1,0,0,1,0,0,0,0,0,1,0,0,0,0.97883,119004,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0099,116107,1,0,1,0,0,0,1,0,0,0,0,0,1,0.99991,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.91583
0,0,0,1,0,0,0,0,1,0.1,1,4,0,0,0,0,1,0,1,119004,1,0,0,0,0,0,0,0,0,0,1,0.0099,13659,1,0,1,0,0,0,0,0,0,0,0,0,1,0.99999,19,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99999,119004,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0099,116107,1,0,1,0,0,0,1,0,0,0,0,0,1,0.99991,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.93579
0,0,0,0,0,0,1,0,1,0.99943,3,0,1,0,0,0,0,1,1,11,1,0,1,0,1,0,0,1,0,0,0,1,14,0,1,1,0,1,0,0,1,0,0,0,0,0,0.0099,110401,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99997,17,0,1,0,1,1,0,1,0,0,1,0,0,0,1,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.9248
0,0,0,0,0,0,1,0,1,1,8,1,1,0,0,0,1,0,1,75,1,0,1,0,1,0,0,1,0,0,0,0.99999,66,1,0,1,0,1,0,1,0,0,0,0,0,1,0.99999,17,0,1,0,1,1,0,1,0,0,1,0,0,0,1,10,0,1,1,0,1,0,1,0,0,1,0,0,0,1,120731,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99998,11,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0.97014
0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,10,1,0,1,0,1,0,0,1,0,0,0,1,120731,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99998,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3089,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.82877
0,0,0,0,0,0,1,0,1,0.1,0,1,0,0,0,0,0,0,0,117086,1,0,0,0,0,0,0,0,0,0,1,0.99981,110965,1,0,1,0,1,0,0,0,0,1,0,0,0,1,122638,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0099,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.76589
0,0,0,0,1,0,0,0,1,1,4,3,1,0,1,0,1,0,1,17,0,1,1,0,1,0,0,1,0,0,0,1,10,1,0,1,0,1,0,1,0,0,1,0,0,0,1,17,1,0,0,1,1,0,1,0,0,1,0,0,0,1,7,1,0,1,0,1,0,1,0,0,1,0,0,0,1,120731,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99998,146,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0.97383
0,0,0,0,1,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,5,1,0,1,0,1,0,0,1,0,0,0,1,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3089,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3084,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.44751
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,67,0,1,1,0,1,0,0,1,0,0,0,1,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3089,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3084,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.69231
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,67,0,1,1,0,1,0,0,1,0,0,0,1,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3089,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3084,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.69231
0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,67,0,1,1,0,1,0,0,1,0,0,0,1,110401,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99997,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3089,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.87937
0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0,1,67,0,1,1,0,1,0,0,1,0,0,0,1,110401,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99997,151,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99999,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.92038
0,0,0,0,0,0,1,0,1,0.99999,10,3,1,0,0,0,1,0,1,146,1,0,1,0,1,0,0,1,0,0,0,1,38,1,0,0,1,1,0,1,0,0,1,0,0,0,0.99999,109375,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99998,146,1,0,1,0,1,0,1,0,0,1,0,0,0,1,120731,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99998,4,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99999,0.97383
0,0,0,0,0,0,1,0,1,1,5,3,0.22947577,0,1,0,1,0,1,120290,1,0,1,0,0,0,0,1,0,0,0,0.99997,7,1,0,1,0,1,0,1,0,0,1,0,0,0,1,120290,1,0,1,0,1,0,0,0,0,1,0,0,0,0.99997,108025,1,0,1,0,1,0,0,0,0,1,0,0,0,1,117235,1,0,1,0,1,0,0,0,0,1,0,0,0,0.99998,6,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99999,0.97688
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,121,1,0,1,0,1,0,0,1,0,0,0,1,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3089,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3084,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.69231
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,121,1,0,1,0,1,0,0,1,0,0,0,1,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3089,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3084,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.69231
0,0,0,1,0,0,0,0,1,0.95088,0,4,0,0,0,0,1,0,0,116250,1,0,0,0,0,0,0,0,0,0,1,0.0099,13659,1,0,1,0,0,0,0,0,0,0,0,0,1,0.99999,120732,1,0,0,1,1,0,0,0,0,1,0,0,0,0.99957,116250,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0099,116107,1,0,1,0,0,0,1,0,0,0,0,0,1,0.99991,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.9167
0,0,0,0,0,0,1,0,1,0.1,5,1,0,0,1,0,0,0,1,117235,1,0,1,0,0,0,0,1,0,0,0,0.99998,117235,1,0,1,0,1,0,0,0,0,1,0,0,0,0.99998,78,1,0,0,1,1,0,1,0,0,1,0,0,0,0.99999,5,1,0,1,0,1,0,1,0,0,1,0,0,0,1,108025,1,0,1,0,1,0,0,0,0,1,0,0,0,1,4,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99999,0.97014
0,0,0,1,0,0,0,0,1,0.1,0,5,0,0,0,0,1,0,0,93120,1,0,0,0,0,0,0,1,0,0,0,0.87937,115763,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99895,19,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99999,114127,1,0,1,0,0,0,0,0,0,0,0,0,1,0.995,119004,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0099,116107,1,0,1,0,0,0,1,0,0,0,0,0,1,0.99991,0.96146
0,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,1,0,0,122300,1,0,0,0,0,0,0,1,0,0,0,0.97617,121,1,0,1,0,1,0,1,0,0,1,0,0,0,1,122300,1,0,1,0,0,0,0,0,0,1,0,0,0,0.97617,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.91386
0,0,0,0,0,0,1,0,1,0.99999,3,0,0.51,0,0,0,0,0,1,5,1,0,1,0,1,0,0,1,0,0,0,1,117184,0,1,1,0,1,0,0,0,0,0,0,0,1,0.99981,19,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99999,224,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99991,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.94385
0,0,0,0,0,0,1,0,1,0.5,2,0,0,0,0,0,0,0,1,5,1,0,1,0,1,0,0,1,0,0,0,1,19,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99999,117184,0,1,1,0,1,0,0,0,0,0,0,0,1,0.99981,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,44661,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.88687
0,0,0,1,0,0,0,0,1,1,1,3,0,0,0,0,1,0,1,5,1,0,1,0,1,0,0,1,0,0,0,1,13659,1,0,1,0,0,0,0,0,0,0,0,0,1,0.99999,16,1,0,1,0,1,0,1,0,0,0,0,0,1,0.99999,5,1,0,1,0,1,0,1,0,0,1,0,0,0,1,29060,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0099,4,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99999,0.96695
0,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,1,0,0,5,1,0,1,0,1,0,0,1,0,0,0,1,13659,1,0,1,0,0,0,0,0,0,0,0,0,1,0.99999,16,1,0,1,0,1,0,1,0,0,0,0,0,1,0.99999,5,1,0,1,0,1,0,1,0,0,1,0,0,0,1,22636,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,3080,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.94635
