id,type_content,type_social,type_calendar,type_forum,type_wiki,type_poll,type_other,owner_type_organization,owner_type_space,owner_influence,number_of_likes,number_of_comments,reactivity,is_mentions_me,is_mentions_connections,is_commented_by_me,is_commented_by_connetions,is_liked_by_me,is_liked_by_connections,poster_gender_male,poster_gender_female,poster_is_employee,poster_is_lead,poster_is_in_connections,poster_focus_engineering,poster_focus_sales,poster_focus_marketing,poster_focus_management,poster_focus_financial,poster_focus_other,poster_influence,participant1_conversed,participant1_favored,participant1_gender_male,participant1_gender_female,participant1_is_employee,participant1_is_lead,participant1_is_in_connections,participant1_focus_engineering,participant1_focus_sales,participant1_focus_marketing,participant1_focus_management,participant1_focus_financial,participant1_focus_other,participant1_influence,participant2_conversed,participant2_favored,participant2_gender_male,participant2_gender_female,participant2_is_employee,participant2_is_lead,participant2_is_in_connections,participant2_focus_engineering,participant2_focus_sales,participant2_focus_marketing,participant2_focus_management,participant2_focus_financial,participant2_focus_other,participant2_influence,participant3_conversed,participant3_favored,participant3_gender_male,participant3_gender_female,participant3_is_employee,participant3_is_lead,participant3_is_in_connections,participant3_focus_engineering,participant3_focus_sales,participant3_focus_marketing,participant3_focus_management,participant3_focus_financial,participant3_focus_other,participant3_influence,participant4_conversed,participant4_favored,participant4_gender_male,participant4_gender_female,participant4_is_employee,participant4_is_lead,participant4_is_in_connections,participant4_focus_engineering,participant4_focus_sales,participant4_focus_marketing,participant4_focus_management,participant4_focus_financial,participant4_focus_other,participant4_influence,participant5_conversed,participant5_favored,participant5_gender_male,participant5_gender_female,participant5_is_employee,participant5_is_lead,participant5_is_in_connections,participant5_focus_engineering,participant5_focus_sales,participant5_focus_marketing,participant5_focus_management,participant5_focus_financial,participant5_focus_other,participant5_influence,rank
177478,0,0,0,0,0,0,1,0,1,0.99801,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0099,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99999,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.91631
178127,0,0,0,0,0,0,1,0,1,0.9901,3,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99999,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.92453
178145,0,0,0,0,0,0,1,0,1,0.5,4,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0.99999,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.94635
178079,0,0,0,0,0,0,1,0,1,1,7,3,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0.99999,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99999,1,0,1,0,1,0,1,0,0,0,0,0,1,0.99999,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0.99996,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0.97383
178041,0,0,0,0,0,0,1,0,1,1,1,3,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99999,0.97542
178180,0,0,0,0,1,0,0,0,1,0.98423,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.99999,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.44751
178189,0,0,0,0,0,0,1,0,1,0.98423,2,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0.99999,1,0,0,1,1,0,1,0,0,1,0,0,0,0.99999,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99997,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.91103
178091,0,0,0,0,0,0,1,0,1,1,12,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0.99999,1,0,1,0,0,0,1,0,0,0,0,0,1,0.99299,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0.99996,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0.97612
178212,0,0,0,0,0,0,1,0,1,0.99801,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.99999,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.44751
178251,0,0,0,0,0,0,1,1,0,1,4,0,0.153229456,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0.99999,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99999,0,1,1,0,0,0,0,0,0,0,0,0,1,0.2,0,1,1,0,0,0,0,0,0,0,0,0,1,0.44751,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.9369
178254,0,0,0,0,0,0,1,0,1,0.98423,2,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0.99999,0,1,1,0,1,0,1,0,1,0,0,0,0,0.99995,0,1,0,1,0,0,0,0,0,1,0,0,0,0.99987,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.88687
178262,0,0,0,0,0,0,1,0,1,1,7,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0.99999,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0.968
178272,0,0,0,0,0,0,1,0,1,0.5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.44751
178281,0,0,0,0,0,0,1,0,1,1,9,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0.99979,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0.968
178308,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.92038
178313,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.69231
178325,0,0,0,0,0,0,1,0,1,1,3,2,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.96434
178330,0,0,0,0,0,0,1,0,1,0.98423,6,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0.99999,1,0,0,1,1,0,1,0,0,1,0,0,0,0.99986,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0.99987,0.97014
178351,0,0,0,0,0,0,1,0,1,1,21,3,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99992,1,0,0,1,0,0,1,0,0,1,0,0,0,0.99998,1,0,1,0,1,0,0,0,0,1,0,0,0,0.99991,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0.99999,0.97383
178404,0,0,0,0,0,0,1,1,0,0.96434,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.44751
178438,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.85207
178485,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0.99999,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.69231
178490,0,0,0,0,0,0,1,0,1,0.98423,3,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0.99999,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0.99987,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.92452
178503,0,0,0,0,0,0,1,0,1,1,5,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0.99999,0.97014
176750,0,0,0,0,1,0,0,0,1,1,0,1,0.115903305,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.85207
178534,0,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.92038
178537,0,0,0,0,1,0,0,0,1,0.99801,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.44751
177094,0,0,0,1,0,0,0,0,1,0.1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.87937,1,0,1,0,0,0,0,0,0,0,0,0,1,0.99999,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99999,1,0,1,0,0,0,0,0,0,1,0,0,0,0.87937,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.9407
178549,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.69231
178540,0,0,0,0,0,0,1,0,1,0.99869,1,4,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0.99995,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0.99999,1,0,0,1,1,0,1,0,0,1,0,0,0,0.99995,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.97688
178576,0,0,0,0,0,0,1,0,1,1,5,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0.99999,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0.99996,0,1,1,0,1,0,1,0,0,0,0,0,1,0.99999,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0.968
178581,0,0,0,0,0,0,1,1,0,0.1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.99999,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.44751
178582,0,0,0,0,0,0,1,1,0,0.1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.99999,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.44751
178583,0,0,0,0,0,0,1,1,0,0.1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.99999,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.44751
178584,0,0,0,0,0,0,1,1,0,0.1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.99999,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.44751
178585,0,0,0,0,0,0,1,1,0,0.1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.99999,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.44751
178586,0,0,0,0,0,0,1,1,0,1,3,0,0.382551,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0.99999,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99997,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99997,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.94385
178587,0,0,0,0,0,0,1,1,0,0.1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.99999,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.44751
178617,0,0,0,0,0,0,1,0,1,1,3,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0.99993,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99999,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.94385
178374,0,0,0,0,0,0,1,0,1,1,0,5,0.51,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0.99999,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0.97297
178630,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0.99986,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99999,1,0,0,1,1,0,1,0,0,1,0,0,0,0.99999,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.94635
178392,0,0,0,1,0,0,0,0,1,1,0,4,0.51,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0.99999,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.96298
178637,0,0,0,0,0,0,1,0,1,1,10,4,0.51,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0.99999,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.97688
178682,0,0,0,0,0,0,1,0,1,1,17,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0.99999,1,0,0,1,1,0,1,0,0,1,0,0,0,0.99999,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0.99999,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0.97014
178685,0,0,0,0,0,0,1,0,1,1,4,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0.99999,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.9584
178701,0,0,0,0,0,0,1,0,1,0.99655,3,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0.0099,0,1,1,0,1,0,0,0,0,0,0,0,1,0.99981,0,1,1,0,1,0,0,0,0,1,0,0,0,0.99992,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.8418
178123,0,0,0,0,0,0,1,0,1,1,34,5,0.22947577,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.99998,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99999,0.97796
178538,0,0,0,1,0,0,0,0,1,1,0,3,0.382551,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.99999,1,0,1,0,1,0,1,0,0,0,0,0,1,0.99999,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.94635
178704,0,0,0,0,0,0,1,0,1,0.99763,1,3,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99998,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99998,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.95669
178699,0,0,0,0,0,0,1,0,1,0.98423,3,2,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0.99999,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0.99995,0,1,0,1,1,0,1,0,0,1,0,0,0,0.99995,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.95294
178721,0,0,0,0,0,0,1,0,1,1,8,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0.99979,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0.99996,0.968
173549,0,0,0,0,0,0,1,0,1,1,1,5,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99999,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.97688
178326,0,0,0,1,0,0,0,0,1,1,1,2,0.263496727,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.99999,1,0,1,0,1,0,1,0,0,0,0,0,1,0.99999,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.95294
178269,0,0,0,1,0,0,0,0,1,1,0,3,0.263496727,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.99999,1,0,1,0,1,0,1,0,0,0,0,0,1,0.99999,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.94635
178753,0,0,0,0,0,0,1,0,1,1,2,2,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99987,1,0,1,0,1,0,1,0,0,1,0,0,0,0.99987,1,0,0,1,1,0,1,0,0,1,0,0,0,0.99999,0,1,1,0,0,0,1,0,0,1,0,0,0,0.99982,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0.95293
178755,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.85207
178757,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.92038
178832,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0.99987,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08257,0.87936
